2026-08-20 12:58:15,219 | INFO | HHHPareto | Methods: ['swiss', 'mod', 'rs', 'args', 'bon', 'base', 'swiss_no_cbn'] | Grid: symmetric7 (7 configs) | Shard 5/8
2026-08-20 12:58:15,219 | INFO | HHHPareto | Evaluating 7 prompts (shard 5/8)
2026-08-20 12:58:34,944 | INFO | Model_mechanics.models | Base model loaded and frozen. Params: 7,615,616,512
2026-08-20 12:58:34,945 | INFO | Model_mechanics.models | Using shared base model for blade 'helpfulness' [device=cuda]...
2026-08-20 12:58:34,946 | INFO | Model_mechanics.models | Attaching LoRA adapter from model repo MGPGRAD/Swiss-Knife / dpo_out/hh_helpfulness/final_adapter ...
2026-08-20 12:58:35,188 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/MGPGRAD/Swiss-Knife/resolve/main/dpo_out/hh_helpfulness/final_adapter/adapter_config.json "HTTP/1.1 307 Temporary Redirect"
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
2026-08-20 12:58:35,189 | WARNING | huggingface_hub.utils._http | Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
2026-08-20 12:58:35,201 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/MGPGRAD/Swiss-Knife/46005ae68cad67650a494a7ab2507bf733545f13/dpo_out%2Fhh_helpfulness%2Ffinal_adapter%2Fadapter_config.json "HTTP/1.1 200 OK"
2026-08-20 12:58:35,417 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/MGPGRAD/Swiss-Knife/resolve/main/dpo_out/hh_helpfulness/final_adapter/adapter_config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-20 12:58:35,431 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/MGPGRAD/Swiss-Knife/46005ae68cad67650a494a7ab2507bf733545f13/dpo_out%2Fhh_helpfulness%2Ffinal_adapter%2Fadapter_config.json "HTTP/1.1 200 OK"
2026-08-20 12:58:39,639 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/MGPGRAD/Swiss-Knife/resolve/main/dpo_out/hh_helpfulness/final_adapter/adapter_model.safetensors "HTTP/1.1 302 Found"
2026-08-20 12:58:39,854 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/MGPGRAD/Swiss-Knife/resolve/main/dpo_out/hh_helpfulness/final_adapter/adapter_model.safetensors "HTTP/1.1 302 Found"
2026-08-20 12:58:39,981 | INFO | Model_mechanics.models | Blade 'helpfulness' loaded. LoRA params: 40,370,176
2026-08-20 12:58:39,981 | INFO | Model_mechanics.models | Using shared base model for blade 'honesty' [device=cuda]...
2026-08-20 12:58:39,981 | INFO | Model_mechanics.models | Attaching LoRA adapter from model repo ShreyashDhoot/honesty_blade / dpo_out/honesty/final_adapter ...
2026-08-20 12:58:40,222 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/ShreyashDhoot/honesty_blade/resolve/main/dpo_out/honesty/final_adapter/adapter_config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-20 12:58:40,233 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/ShreyashDhoot/honesty_blade/c54cb58f82e5c1dcbe9d8a1367b0c3977d30d7f4/dpo_out%2Fhonesty%2Ffinal_adapter%2Fadapter_config.json "HTTP/1.1 200 OK"
2026-08-20 12:58:40,456 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/ShreyashDhoot/honesty_blade/resolve/main/dpo_out/honesty/final_adapter/adapter_config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-20 12:58:40,468 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/ShreyashDhoot/honesty_blade/c54cb58f82e5c1dcbe9d8a1367b0c3977d30d7f4/dpo_out%2Fhonesty%2Ffinal_adapter%2Fadapter_config.json "HTTP/1.1 200 OK"
2026-08-20 12:58:52,745 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/ShreyashDhoot/honesty_blade/resolve/main/dpo_out/honesty/final_adapter/adapter_model.safetensors "HTTP/1.1 302 Found"
2026-08-20 12:58:52,956 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/ShreyashDhoot/honesty_blade/resolve/main/dpo_out/honesty/final_adapter/adapter_model.safetensors "HTTP/1.1 302 Found"
2026-08-20 12:58:53,161 | INFO | Model_mechanics.models | Blade 'honesty' loaded. LoRA params: 80,740,352
2026-08-20 12:58:53,162 | INFO | Model_mechanics.models | Using shared base model for blade 'harmlessness' [device=cuda]...
2026-08-20 12:58:53,162 | INFO | Model_mechanics.models | Downloading dataset-hosted adapter divyajot5005/ndna / SFT/qwen25_dpo_output/final_dpo_adapter ...
2026-08-20 12:58:53,370 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/datasets/divyajot5005/ndna/revision/main "HTTP/1.1 200 OK"
2026-08-20 12:58:53,611 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/datasets/divyajot5005/ndna/tree/main?recursive=true&expand=false "HTTP/1.1 200 OK"
2026-08-20 12:58:53,914 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/datasets/divyajot5005/ndna/tree/main?expand=false&recursive=true&limit=1000&cursor=ZXlKbWFXeGxYMjVoYldVaU9pSnVaRzVoWDNCeVlXZDVZUzlqYjJ4c1lYQnpaVjl5ZFc1elgyMTFiSFJwTDJSbFpYQnpaV1ZyWDJ4c2JWOXlNVjlpWVhObEwyVjRjREV0TlRBd0xXUmxaWEJ6WldWclgySmhjMlV0WTNKdmMzTXZaMlZ1Tmk5dFpYUnlhV056TDNOd1pXTjBjbUZzWDJOMWNuWmhkSFZ5WlM1cWMyOXVJaXdpZEhKbFpWOXZhV1FpT2lKaFlUWmxZbU0wWm1aalltRXdNVGN6TkdVNVlqUTRZakk0T1RSaE5UTTJOR1ZpTXpWaVlqWmxJbjA9OjEwMDA%3D "HTTP/1.1 200 OK"
Fetching ... files: 0it [00:00, ?it/s]Fetching ... files: 11it [00:00, 97131.25it/s]
2026-08-20 12:58:53,933 | INFO | Model_mechanics.models | Attaching LoRA adapter from local path: /root/.cache/huggingface/hub/datasets--divyajot5005--ndna/snapshots/ef5534a2722c506a58218aff170efbc405093efe/SFT/qwen25_dpo_output/final_dpo_adapter
2026-08-20 12:59:05,693 | INFO | Model_mechanics.models | Blade 'harmlessness' loaded. LoRA params: 121,110,528
2026-08-20 12:59:05,693 | INFO | Model_mechanics.models | Loading drafter tokenizer from: Qwen/Qwen2.5-3B-Instruct
2026-08-20 12:59:05,921 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/Qwen/Qwen2.5-3B-Instruct/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-20 12:59:05,931 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/Qwen/Qwen2.5-3B-Instruct/aa8e72537993ba99e69dfaafa59ed015b17504d1/config.json "HTTP/1.1 200 OK"
2026-08-20 12:59:06,161 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/Qwen/Qwen2.5-3B-Instruct/resolve/main/tokenizer_config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-20 12:59:06,171 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/Qwen/Qwen2.5-3B-Instruct/aa8e72537993ba99e69dfaafa59ed015b17504d1/tokenizer_config.json "HTTP/1.1 200 OK"
2026-08-20 12:59:06,384 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/Qwen/Qwen2.5-3B-Instruct/tree/main/additional_chat_templates?recursive=false&expand=false "HTTP/1.1 404 Not Found"
2026-08-20 12:59:06,594 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/Qwen/Qwen2.5-3B-Instruct/tree/main?recursive=true&expand=false "HTTP/1.1 200 OK"
2026-08-20 12:59:07,557 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/Qwen/Qwen2.5-3B-Instruct "HTTP/1.1 200 OK"
2026-08-20 12:59:07,558 | INFO | Model_mechanics.models | Loading drafter model: Qwen/Qwen2.5-3B-Instruct  [dtype=torch.bfloat16, device=cuda]
2026-08-20 12:59:07,763 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/Qwen/Qwen2.5-3B-Instruct/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-20 12:59:07,773 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/Qwen/Qwen2.5-3B-Instruct/aa8e72537993ba99e69dfaafa59ed015b17504d1/config.json "HTTP/1.1 200 OK"
2026-08-20 12:59:07,988 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/Qwen/Qwen2.5-3B-Instruct/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-20 12:59:07,997 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/Qwen/Qwen2.5-3B-Instruct/aa8e72537993ba99e69dfaafa59ed015b17504d1/config.json "HTTP/1.1 200 OK"
Loading weights:   0%|          | 0/434 [00:00<?, ?it/s]Loading weights:   1%|          | 5/434 [00:00<00:08, 49.86it/s]Loading weights:   6%|▋         | 28/434 [00:00<00:02, 152.90it/s]Loading weights:  15%|█▍        | 64/434 [00:00<00:01, 215.17it/s]Loading weights:  22%|██▏       | 96/434 [00:00<00:01, 235.74it/s]Loading weights:  31%|███▏      | 136/434 [00:00<00:01, 254.62it/s]Loading weights:  37%|███▋      | 161/434 [00:00<00:01, 252.70it/s]Loading weights:  43%|████▎     | 187/434 [00:00<00:01, 241.86it/s]Loading weights:  51%|█████     | 221/434 [00:00<00:00, 264.72it/s]Loading weights:  59%|█████▉    | 256/434 [00:01<00:00, 286.30it/s]Loading weights:  66%|██████▌   | 285/434 [00:01<00:00, 282.19it/s]Loading weights:  73%|███████▎  | 315/434 [00:01<00:00, 279.01it/s]Loading weights:  79%|███████▉  | 343/434 [00:01<00:00, 268.88it/s]Loading weights:  85%|████████▌ | 370/434 [00:01<00:00, 251.17it/s]Loading weights:  92%|█████████▏| 400/434 [00:01<00:00, 249.58it/s]Loading weights: 100%|██████████| 434/434 [00:01<00:00, 261.26it/s]
2026-08-20 12:59:10,471 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/Qwen/Qwen2.5-3B-Instruct/resolve/main/generation_config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-20 12:59:10,480 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/Qwen/Qwen2.5-3B-Instruct/aa8e72537993ba99e69dfaafa59ed015b17504d1/generation_config.json "HTTP/1.1 200 OK"
2026-08-20 12:59:10,694 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/Qwen/Qwen2.5-3B-Instruct/resolve/main/custom_generate/generate.py "HTTP/1.1 404 Not Found"
2026-08-20 12:59:10,699 | INFO | Model_mechanics.elo_swiss | EloSwissGenerator initialized: n=7, α=0.50, β=0.100, elo_rounds=5, elo_temp=8.000, threshold=0.000, sigma_mode=min_entropy, probabilistic=True
2026-08-20 12:59:10,699 | INFO | Model_mechanics.elo_swiss | EloSwissGenerator initialized: n=7, α=0.50, β=0.100, elo_rounds=5, elo_temp=8.000, threshold=0.000, sigma_mode=min_entropy, probabilistic=True
2026-08-20 12:59:10,699 | INFO | benchmarking.strategies.mod | MODGenerator initialized with 3 models. Weights: [0.3333333333333333, 0.3333333333333333, 0.3333333333333333] | Blade names: ['helpfulness', 'honesty', 'harmlessness']
2026-08-20 12:59:10,699 | INFO | benchmarking.strategies.args | ARGSGenerator initialized: alpha (steering)=0.10, dpo_beta=0.10
2026-08-20 12:59:10,700 | INFO | benchmarking.strategies.bon | BestOfNGenerator initialized: N=7, temp=1.00, blades=['helpfulness', 'honesty', 'harmlessness']
2026-08-20 12:59:10,700 | INFO | HHHPareto | [swiss] config w_help100_hone000_harm000 ...
/LAB/Swiss-Knife/benchmarking/../Model_mechanics/elo_swiss_multi_blade_mode_b.py:253: UserWarning: std(): degrees of freedom is <= 0. Correction should be strictly less than the reduction factor (input numel divided by output numel). (Triggered internally at /pytorch/aten/src/ATen/native/ReduceOps.cpp:1858.)
  std_mu = mu_k.std() + 1e-6
/LAB/Swiss-Knife/benchmarking/../Model_mechanics/elo_swiss_multi_blade_mode_b.py:256: UserWarning: std(): degrees of freedom is <= 0. Correction should be strictly less than the reduction factor (input numel divided by output numel). (Triggered internally at /pytorch/aten/src/ATen/native/ReduceOps.cpp:1858.)
  std_sigma = sigma_k.std() + 1e-6
2026-08-20 13:31:10,512 | INFO | HHHPareto | [swiss] w_help100_hone000_harm000 → 7 responses written
2026-08-20 13:31:10,512 | INFO | HHHPareto | [swiss] config w_help000_hone100_harm000 ...
2026-08-20 14:09:05,795 | INFO | HHHPareto | [swiss] w_help000_hone100_harm000 → 7 responses written
2026-08-20 14:09:05,796 | INFO | HHHPareto | [swiss] config w_help000_hone000_harm100 ...
2026-08-20 14:44:32,891 | INFO | HHHPareto | [swiss] w_help000_hone000_harm100 → 7 responses written
2026-08-20 14:44:32,892 | INFO | HHHPareto | [swiss] config w_help050_hone050_harm000 ...
2026-08-20 15:19:29,217 | INFO | HHHPareto | [swiss] w_help050_hone050_harm000 → 7 responses written
2026-08-20 15:19:29,217 | INFO | HHHPareto | [swiss] config w_help050_hone000_harm050 ...
2026-08-20 15:56:12,640 | INFO | HHHPareto | [swiss] w_help050_hone000_harm050 → 7 responses written
2026-08-20 15:56:12,641 | INFO | HHHPareto | [swiss] config w_help000_hone050_harm050 ...
2026-08-20 16:35:42,886 | INFO | HHHPareto | [swiss] w_help000_hone050_harm050 → 7 responses written
2026-08-20 16:35:42,886 | INFO | HHHPareto | [swiss] config w_help033_hone033_harm033 ...
2026-08-20 17:14:56,752 | INFO | HHHPareto | [swiss] w_help033_hone033_harm033 → 7 responses written
2026-08-20 17:14:56,752 | INFO | HHHPareto | [mod] config w_help100_hone000_harm000 ...
2026-08-20 17:20:12,386 | INFO | HHHPareto | [mod] w_help100_hone000_harm000 → 7 responses written
2026-08-20 17:20:12,387 | INFO | HHHPareto | [mod] config w_help000_hone100_harm000 ...
2026-08-20 17:25:27,687 | INFO | HHHPareto | [mod] w_help000_hone100_harm000 → 7 responses written
2026-08-20 17:25:27,687 | INFO | HHHPareto | [mod] config w_help000_hone000_harm100 ...
2026-08-20 17:30:43,131 | INFO | HHHPareto | [mod] w_help000_hone000_harm100 → 7 responses written
2026-08-20 17:30:43,132 | INFO | HHHPareto | [mod] config w_help050_hone050_harm000 ...
2026-08-20 17:41:06,672 | INFO | HHHPareto | [mod] w_help050_hone050_harm000 → 7 responses written
2026-08-20 17:41:06,672 | INFO | HHHPareto | [mod] config w_help050_hone000_harm050 ...
2026-08-20 17:51:30,889 | INFO | HHHPareto | [mod] w_help050_hone000_harm050 → 7 responses written
2026-08-20 17:51:30,889 | INFO | HHHPareto | [mod] config w_help000_hone050_harm050 ...
2026-08-20 18:01:54,747 | INFO | HHHPareto | [mod] w_help000_hone050_harm050 → 7 responses written
2026-08-20 18:01:54,748 | INFO | HHHPareto | [mod] config w_help033_hone033_harm033 ...
2026-08-20 18:17:28,084 | INFO | HHHPareto | [mod] w_help033_hone033_harm033 → 7 responses written
2026-08-20 18:17:28,084 | INFO | HHHPareto | [rs] config w_help100_hone000_harm000 ...
2026-08-20 18:19:11,085 | INFO | HHHPareto | [rs] w_help100_hone000_harm000 → 7 responses written
2026-08-20 18:19:11,085 | INFO | HHHPareto | [rs] config w_help000_hone100_harm000 ...
2026-08-20 18:23:26,388 | INFO | HHHPareto | [rs] w_help000_hone100_harm000 → 7 responses written
2026-08-20 18:23:26,388 | INFO | HHHPareto | [rs] config w_help000_hone000_harm100 ...
2026-08-20 18:26:55,212 | INFO | HHHPareto | [rs] w_help000_hone000_harm100 → 7 responses written
2026-08-20 18:26:55,212 | INFO | HHHPareto | [rs] config w_help050_hone050_harm000 ...
2026-08-20 18:29:48,016 | INFO | HHHPareto | [rs] w_help050_hone050_harm000 → 7 responses written
2026-08-20 18:29:48,016 | INFO | HHHPareto | [rs] config w_help050_hone000_harm050 ...
/LAB/swiss-knife/lib/python3.12/site-packages/peft/tuners/tuners_utils.py:1596: UserWarning: Adapter _rs_merged was active which is now deleted. Setting active adapter to harmlessness.
  warnings.warn(
2026-08-20 18:32:25,411 | INFO | HHHPareto | [rs] w_help050_hone000_harm050 → 7 responses written
2026-08-20 18:32:25,411 | INFO | HHHPareto | [rs] config w_help000_hone050_harm050 ...
2026-08-20 18:34:46,717 | INFO | HHHPareto | [rs] w_help000_hone050_harm050 → 7 responses written
2026-08-20 18:34:46,717 | INFO | HHHPareto | [rs] config w_help033_hone033_harm033 ...
2026-08-20 18:38:27,074 | INFO | HHHPareto | [rs] w_help033_hone033_harm033 → 7 responses written
2026-08-20 18:38:27,075 | INFO | HHHPareto | [args] config w_help100_hone000_harm000 ...
2026-08-20 18:50:26,775 | INFO | HHHPareto | [args] w_help100_hone000_harm000 → 7 responses written
2026-08-20 18:50:26,775 | INFO | HHHPareto | [args] config w_help000_hone100_harm000 ...
2026-08-20 19:02:24,278 | INFO | HHHPareto | [args] w_help000_hone100_harm000 → 7 responses written
2026-08-20 19:02:24,278 | INFO | HHHPareto | [args] config w_help000_hone000_harm100 ...
2026-08-20 19:14:25,427 | INFO | HHHPareto | [args] w_help000_hone000_harm100 → 7 responses written
2026-08-20 19:14:25,428 | INFO | HHHPareto | [args] config w_help050_hone050_harm000 ...
2026-08-20 19:31:53,663 | INFO | HHHPareto | [args] w_help050_hone050_harm000 → 7 responses written
2026-08-20 19:31:53,663 | INFO | HHHPareto | [args] config w_help050_hone000_harm050 ...
2026-08-20 19:49:21,442 | INFO | HHHPareto | [args] w_help050_hone000_harm050 → 7 responses written
2026-08-20 19:49:21,442 | INFO | HHHPareto | [args] config w_help000_hone050_harm050 ...
2026-08-20 20:06:46,608 | INFO | HHHPareto | [args] w_help000_hone050_harm050 → 7 responses written
2026-08-20 20:06:46,609 | INFO | HHHPareto | [args] config w_help033_hone033_harm033 ...
2026-08-20 20:29:31,774 | INFO | HHHPareto | [args] w_help033_hone033_harm033 → 7 responses written
2026-08-20 20:29:31,774 | INFO | HHHPareto | [bon] config w_help100_hone000_harm000 ...
2026-08-20 20:32:05,008 | INFO | HHHPareto | [bon] w_help100_hone000_harm000 → 7 responses written
2026-08-20 20:32:05,008 | INFO | HHHPareto | [bon] config w_help000_hone100_harm000 ...
2026-08-20 20:34:31,842 | INFO | HHHPareto | [bon] w_help000_hone100_harm000 → 7 responses written
2026-08-20 20:34:31,843 | INFO | HHHPareto | [bon] config w_help000_hone000_harm100 ...
2026-08-20 20:37:00,781 | INFO | HHHPareto | [bon] w_help000_hone000_harm100 → 7 responses written
2026-08-20 20:37:00,781 | INFO | HHHPareto | [bon] config w_help050_hone050_harm000 ...
2026-08-20 20:39:45,286 | INFO | HHHPareto | [bon] w_help050_hone050_harm000 → 7 responses written
2026-08-20 20:39:45,286 | INFO | HHHPareto | [bon] config w_help050_hone000_harm050 ...
2026-08-20 20:42:31,152 | INFO | HHHPareto | [bon] w_help050_hone000_harm050 → 7 responses written
2026-08-20 20:42:31,152 | INFO | HHHPareto | [bon] config w_help000_hone050_harm050 ...
2026-08-20 20:45:10,823 | INFO | HHHPareto | [bon] w_help000_hone050_harm050 → 7 responses written
2026-08-20 20:45:10,823 | INFO | HHHPareto | [bon] config w_help033_hone033_harm033 ...
2026-08-20 20:48:17,026 | INFO | HHHPareto | [bon] w_help033_hone033_harm033 → 7 responses written
2026-08-20 20:48:17,027 | INFO | HHHPareto | [base] config w_help100_hone000_harm000 ...
2026-08-20 20:49:31,938 | INFO | HHHPareto | [base] w_help100_hone000_harm000 → 7 responses written
2026-08-20 20:49:31,938 | INFO | HHHPareto | [base] config w_help000_hone100_harm000 ...
2026-08-20 20:50:57,530 | INFO | HHHPareto | [base] w_help000_hone100_harm000 → 7 responses written
2026-08-20 20:50:57,531 | INFO | HHHPareto | [base] config w_help000_hone000_harm100 ...
2026-08-20 20:52:16,513 | INFO | HHHPareto | [base] w_help000_hone000_harm100 → 7 responses written
2026-08-20 20:52:16,514 | INFO | HHHPareto | [base] config w_help050_hone050_harm000 ...
2026-08-20 20:54:06,709 | INFO | HHHPareto | [base] w_help050_hone050_harm000 → 7 responses written
2026-08-20 20:54:06,709 | INFO | HHHPareto | [base] config w_help050_hone000_harm050 ...
2026-08-20 20:56:01,190 | INFO | HHHPareto | [base] w_help050_hone000_harm050 → 7 responses written
2026-08-20 20:56:01,190 | INFO | HHHPareto | [base] config w_help000_hone050_harm050 ...
2026-08-20 20:57:23,345 | INFO | HHHPareto | [base] w_help000_hone050_harm050 → 7 responses written
2026-08-20 20:57:23,345 | INFO | HHHPareto | [base] config w_help033_hone033_harm033 ...
2026-08-20 20:58:59,835 | INFO | HHHPareto | [base] w_help033_hone033_harm033 → 7 responses written
2026-08-20 20:58:59,835 | INFO | HHHPareto | [swiss_no_cbn] config w_help100_hone000_harm000 ...
2026-08-20 21:20:35,965 | INFO | Model_mechanics.elo_swiss_multi_blade_mode_b | All candidate steps empty (EOS). Stopping.
